y,x,intensity,type
774.0,2440.0,120.0,star
2444.0,1283.0,101.0,star
2743.0,528.0,114.0,star
2467.0,2175.0,118.0,star
1614.0,2335.0,102.0,star
1547.0,1195.0,116.0,star
871.0,1061.0,107.0,star
803.0,1351.0,126.0,star
1059.0,1628.0,105.0,star
1447.0,2610.0,103.0,star
1981.0,2814.0,129.0,star
1628.0,2652.0,105.0,star
1307.0,2031.0,102.0,star
1467.0,3033.0,124.0,star
1062.0,1550.0,111.0,star
564.0,810.0,145.0,star
2417.0,1466.0,103.0,star
2185.0,2003.0,101.0,star
881.0,2737.0,120.0,star
2762.0,570.0,125.0,star
2612.0,1804.0,112.0,star
1387.0,303.0,109.0,star
2267.0,956.0,106.0,star
881.0,2229.0,119.0,star
1500.0,2124.0,103.0,star
2791.0,1407.0,120.0,star
1016.0,1175.0,116.0,star
661.0,1199.0,132.0,star
1354.0,2007.0,102.0,star
1339.0,1977.0,101.0,star
2135.0,970.0,106.0,star
1035.0,2801.0,120.0,star
1038.0,1702.0,102.0,star
1127.0,2547.0,117.0,star
723.0,2562.0,120.0,star
1211.0,2690.0,125.0,star
1570.0,1197.0,106.0,star
150.0,3229.0,151.0,star
1449.0,2190.0,103.0,star
1417.0,955.0,118.0,star
2071.0,806.0,98.0,star
1522.0,2782.0,134.0,star
2307.0,2074.0,116.0,star
2082.0,2052.0,102.0,star
1535.0,2475.0,110.0,star
263.0,301.0,151.0,star
1459.0,1293.0,105.0,star
1207.0,1447.0,103.0,star
1309.0,2046.0,101.0,star
1778.0,144.0,129.0,star
1110.0,1207.0,112.0,star
1389.0,2066.0,102.0,star
2681.0,1665.0,107.0,star
1544.0,2233.0,101.0,star
2081.0,2601.0,134.0,star
1487.0,2022.0,102.0,star
223.0,406.0,141.0,star
2366.0,1567.0,110.0,star
2144.0,1014.0,101.0,star
2249.0,1055.0,103.0,star
2578.0,863.0,129.0,star
1165.0,981.0,122.0,star
731.0,1447.0,105.0,star
2414.0,978.0,110.0,star
1656.0,2365.0,102.0,star
1400.0,2171.0,110.0,star
1769.0,2141.0,101.0,star
1128.0,1117.0,105.0,star
2024.0,611.0,120.0,star
2680.0,2184.0,147.0,star
1429.0,2887.0,137.0,star
1169.0,1133.0,110.0,star
2166.0,1093.0,99.0,star
2415.0,2768.0,126.0,star
1530.0,2193.0,105.0,star
2294.0,1138.0,102.0,star
2680.0,2351.0,144.0,star
2971.0,1079.0,140.0,star
1686.0,2436.0,111.0,star
2456.0,1569.0,117.0,star
2097.0,2040.0,110.0,star
785.0,1058.0,105.0,star
1902.0,1020.0,98.0,star
1912.0,1343.0,101.0,star
805.0,2672.0,110.0,star
1050.0,961.0,125.0,star
1120.0,1083.0,110.0,star
508.0,866.0,103.0,star
1692.0,2408.0,107.0,star
1247.0,2632.0,118.0,star
1088.0,278.0,139.0,star
2390.0,1429.0,105.0,star
1581.0,2100.0,102.0,star
1415.0,2644.0,122.0,star
2584.0,1548.0,117.0,star
1963.0,1147.0,106.0,star
2767.0,1040.0,153.0,star
1812.0,1063.0,105.0,star
1684.0,14.0,119.0,star
119.0,1341.0,131.0,star
1054.0,2863.0,125.0,star
524.0,284.0,119.0,star
1998.0,493.0,116.0,star
1815.0,1236.0,107.0,star
2007.0,648.0,123.0,star
1537.0,962.0,120.0,star
2478.0,1751.0,109.0,star
2890.0,1350.0,120.0,star
2445.0,770.0,117.0,star
2670.0,509.0,158.0,star
1748.0,3023.0,138.0,star
1731.0,2265.0,98.0,star
1993.0,1226.0,106.0,star
1925.0,1083.0,98.0,star
1973.0,2886.0,122.0,star
1229.0,1068.0,103.0,star
765.0,2010.0,125.0,star
2661.0,2012.0,126.0,star
1729.0,2443.0,115.0,star
1778.0,2302.0,105.0,star
1620.0,1094.0,114.0,star
858.0,2735.0,123.0,star
2086.0,2810.0,140.0,star
1548.0,2108.0,105.0,star
2504.0,1474.0,117.0,star
1026.0,2532.0,112.0,star
1143.0,2773.0,129.0,star
1445.0,2323.0,103.0,star
1117.0,2648.0,116.0,star
955.0,718.0,131.0,star
869.0,1815.0,112.0,star
1503.0,858.0,115.0,star
595.0,2355.0,118.0,star
2245.0,1772.0,101.0,star
2231.0,1069.0,102.0,star
1376.0,2149.0,102.0,star
758.0,2265.0,106.0,star
2120.0,2029.0,103.0,star
1869.0,1269.0,98.0,star
829.0,1550.0,133.0,star
912.0,1696.0,117.0,star
2357.0,1505.0,101.0,star
975.0,1983.0,119.0,star
1343.0,606.0,132.0,star
809.0,958.0,122.0,star
658.0,2457.0,110.0,star
1014.0,884.0,110.0,star
1107.0,1508.0,103.0,star
2483.0,2067.0,118.0,star
1325.0,252.0,138.0,star
1160.0,1014.0,117.0,star
2613.0,1837.0,117.0,star
2596.0,2596.0,134.0,star
1908.0,970.0,103.0,star
2193.0,1064.0,101.0,star
1458.0,1209.0,103.0,star
2080.0,648.0,120.0,star
640.0,1724.0,125.0,star
1706.0,1248.0,98.0,star
156.0,853.0,146.0,star
1494.0,1238.0,106.0,star
1223.0,600.0,123.0,star
2213.0,1071.0,99.0,star
240.0,2156.0,129.0,star
2273.0,2051.0,123.0,star
2349.0,660.0,118.0,star
2542.0,303.0,137.0,star
2279.0,954.0,112.0,star
2240.0,2147.0,116.0,star
2086.0,195.0,124.0,star
2607.0,1747.0,118.0,star
328.0,604.0,107.0,star
905.0,2433.0,110.0,star
1154.0,236.0,139.0,star
1226.0,1359.0,115.0,star
937.0,1574.0,102.0,star
2448.0,1465.0,107.0,star
2617.0,1634.0,112.0,star
1614.0,955.0,120.0,star
1738.0,2247.0,102.0,star
1423.0,2042.0,102.0,star
1029.0,1579.0,103.0,star
1108.0,1086.0,112.0,star
912.0,1231.0,109.0,star
1456.0,2064.0,98.0,star
1088.0,911.0,117.0,star
2323.0,1126.0,106.0,star
1170.0,1467.0,105.0,star
3011.0,1320.0,129.0,star
669.0,1133.0,112.0,star
2386.0,633.0,147.0,star
940.0,2762.0,112.0,star
1520.0,2144.0,103.0,star
1801.0,2879.0,114.0,star
1837.0,2162.0,105.0,star
2715.0,1240.0,106.0,star
2424.0,1431.0,116.0,star
1741.0,1281.0,101.0,star
1511.0,2612.0,114.0,star
870.0,1275.0,109.0,star
2407.0,2791.0,132.0,star
1923.0,1025.0,109.0,star
1990.0,931.0,99.0,star
2564.0,1733.0,130.0,star
385.0,2192.0,132.0,star
2391.0,1625.0,105.0,star
1532.0,2507.0,98.0,star
1425.0,2626.0,105.0,star
2490.0,1283.0,123.0,star
2282.0,1140.0,107.0,star
1522.0,2056.0,106.0,star
1710.0,430.0,136.0,star
1188.0,507.0,135.0,star
604.0,2091.0,123.0,star
1599.0,2366.0,101.0,star
766.0,1334.0,115.0,star
712.0,951.0,117.0,star
1748.0,1174.0,110.0,star
1606.0,2974.0,140.0,star
1355.0,3027.0,144.0,star
1654.0,2283.0,105.0,star
1756.0,931.0,102.0,star
217.0,1287.0,127.0,star
812.0,1596.0,126.0,star
1911.0,2835.0,133.0,star
1780.0,1245.0,95.0,star
2295.0,1742.0,98.0,star
1684.0,2734.0,137.0,star
1526.0,2979.0,132.0,star
2252.0,1789.0,115.0,star
3061.0,236.0,103.0,star
2456.0,729.0,120.0,star
1715.0,2170.0,109.0,star
859.0,2883.0,131.0,star
275.0,1453.0,114.0,star
2546.0,1673.0,111.0,star
688.0,1013.0,101.0,star
1368.0,57.0,122.0,star
3107.0,2315.0,156.0,star
2275.0,2884.0,151.0,star
1082.0,2726.0,107.0,star
2635.0,1634.0,120.0,star
732.0,1163.0,102.0,star
1490.0,2212.0,96.0,star
2887.0,564.0,139.0,star
480.0,2499.0,131.0,star
2250.0,1151.0,102.0,star
2196.0,167.0,130.0,star
1668.0,514.0,135.0,star
1019.0,55.0,139.0,star
2249.0,1833.0,99.0,star
1391.0,204.0,130.0,star
2872.0,1896.0,105.0,star
1162.0,1440.0,115.0,star
1615.0,2313.0,99.0,star
1800.0,2642.0,122.0,star
2055.0,2572.0,124.0,star
1424.0,2876.0,148.0,star
1715.0,115.0,115.0,star
1766.0,2346.0,102.0,star
632.0,970.0,118.0,star
2433.0,1471.0,102.0,star
2043.0,892.0,115.0,star
677.0,1105.0,111.0,star
214.0,1558.0,101.0,star
1318.0,2883.0,128.0,star
1457.0,832.0,119.0,star
1325.0,109.0,128.0,star
1784.0,2165.0,95.0,star
1226.0,1245.0,110.0,star
2258.0,1772.0,95.0,star
2747.0,1289.0,116.0,star
1226.0,2609.0,107.0,star
955.0,2499.0,107.0,star
2289.0,1882.0,105.0,star
1358.0,2116.0,95.0,star
1026.0,2681.0,105.0,star
1273.0,2875.0,135.0,star
1750.0,1248.0,98.0,star
1705.0,1000.0,107.0,star
1465.0,2579.0,102.0,star
2872.0,1918.0,116.0,star
2466.0,860.0,101.0,star
994.0,1037.0,107.0,star
1795.0,1292.0,95.0,star
1832.0,969.0,102.0,star
1757.0,2138.0,103.0,star
2144.0,1970.0,98.0,star
2446.0,1101.0,114.0,star
450.0,1942.0,102.0,star
1619.0,977.0,120.0,star
2915.0,1511.0,134.0,star
2579.0,1081.0,120.0,star
2164.0,2211.0,112.0,star
2892.0,587.0,138.0,star
1251.0,853.0,122.0,star
1470.0,1256.0,107.0,star
2799.0,1061.0,118.0,star
2240.0,2093.0,103.0,star
488.0,1713.0,133.0,star
1045.0,1951.0,118.0,star
1651.0,890.0,124.0,star
997.0,1444.0,111.0,star
1627.0,2338.0,102.0,star
2150.0,47.0,144.0,star
2309.0,792.0,110.0,star
776.0,1923.0,114.0,star
3001.0,1228.0,117.0,star
605.0,2227.0,112.0,star
865.0,2226.0,114.0,star
2467.0,2019.0,123.0,star
1149.0,828.0,127.0,star
882.0,1729.0,115.0,star
1442.0,2046.0,101.0,star
2405.0,2909.0,137.0,star
1582.0,2938.0,114.0,star
623.0,2353.0,116.0,star
1361.0,1319.0,99.0,star
2497.0,1369.0,102.0,star
2059.0,964.0,93.0,star
2863.0,1346.0,107.0,star
1661.0,2382.0,96.0,star
436.0,2186.0,120.0,star
1275.0,1102.0,101.0,star
2294.0,874.0,105.0,star
2532.0,1558.0,117.0,star
2134.0,862.0,115.0,star
2265.0,1123.0,101.0,star
1475.0,221.0,131.0,star
1473.0,894.0,120.0,star
808.0,924.0,126.0,star
2804.0,1655.0,115.0,star
2715.0,2840.0,95.0,star
2589.0,1533.0,122.0,star
2468.0,1383.0,116.0,star
1080.0,1085.0,98.0,star
677.0,2399.0,120.0,star
1142.0,148.0,130.0,star
1349.0,2676.0,131.0,star
1600.0,2099.0,101.0,star
3031.0,1884.0,120.0,star
914.0,2396.0,101.0,star
465.0,306.0,140.0,star
1831.0,2205.0,98.0,star
2238.0,1125.0,99.0,star
3043.0,1449.0,137.0,star
1520.0,1094.0,105.0,star
945.0,2475.0,106.0,star
1521.0,2512.0,101.0,star
396.0,2204.0,107.0,star
2348.0,1579.0,107.0,star
1909.0,1086.0,101.0,star
2160.0,1950.0,109.0,star
1162.0,1229.0,112.0,star
503.0,2408.0,112.0,star
1583.0,2310.0,102.0,star
941.0,1595.0,109.0,star
2268.0,1827.0,93.0,star
1662.0,2471.0,102.0,star
1479.0,2955.0,125.0,star
2356.0,1939.0,102.0,star
2253.0,1821.0,101.0,star
2397.0,1702.0,109.0,star
1605.0,24.0,126.0,star
1646.0,266.0,128.0,star
1808.0,965.0,99.0,star
2039.0,561.0,103.0,star
1551.0,2345.0,96.0,star
1339.0,774.0,129.0,star
677.0,1857.0,101.0,star
1545.0,2845.0,117.0,star
1190.0,1932.0,96.0,star
751.0,1947.0,125.0,star
1420.0,2585.0,107.0,star
2223.0,995.0,102.0,star
2368.0,2878.0,136.0,star
1168.0,293.0,125.0,star
1028.0,608.0,110.0,star
1721.0,2941.0,111.0,star
863.0,1702.0,109.0,star
2238.0,1829.0,101.0,star
2304.0,1084.0,109.0,star
1443.0,599.0,114.0,star
2093.0,325.0,111.0,star
1325.0,2103.0,103.0,star
1298.0,2964.0,106.0,star
2891.0,2068.0,135.0,star
1453.0,2730.0,118.0,star
950.0,1581.0,111.0,star
1972.0,713.0,103.0,star
2359.0,906.0,98.0,star
1813.0,332.0,127.0,star
2741.0,1520.0,134.0,star
2543.0,1280.0,114.0,star
2453.0,1059.0,116.0,star
1465.0,2203.0,101.0,star
1843.0,915.0,105.0,star
2397.0,1456.0,102.0,star
1562.0,1262.0,102.0,star
3166.0,2102.0,145.0,star
1852.0,989.0,99.0,star
1514.0,1146.0,112.0,star
1746.0,2766.0,136.0,star
1761.0,809.0,142.0,star
751.0,616.0,114.0,star
1586.0,2154.0,99.0,star
2176.0,540.0,120.0,star
2750.0,1612.0,116.0,star
2472.0,1298.0,105.0,star
2127.0,471.0,114.0,star
1636.0,2191.0,103.0,star
1091.0,2713.0,107.0,star
2480.0,785.0,118.0,star
1706.0,2128.0,98.0,star
522.0,1916.0,119.0,star
1885.0,2226.0,102.0,star
1458.0,2114.0,103.0,star
898.0,1207.0,116.0,star
639.0,2196.0,114.0,star
1588.0,2436.0,98.0,star
1953.0,1075.0,107.0,star
1318.0,1295.0,103.0,star
1519.0,2336.0,103.0,star
2457.0,1326.0,109.0,star
2036.0,920.0,107.0,star
1953.0,1220.0,93.0,star
1522.0,2318.0,95.0,star
2238.0,2040.0,95.0,star
430.0,1629.0,123.0,star
2360.0,1493.0,102.0,star
1517.0,2462.0,102.0,star
1248.0,2615.0,99.0,star
931.0,1481.0,128.0,star
1904.0,1297.0,98.0,star
2248.0,969.0,105.0,star
2284.0,1199.0,105.0,star
2243.0,1000.0,99.0,star
1860.0,1333.0,103.0,star
1563.0,2718.0,116.0,star
1275.0,255.0,135.0,star
2322.0,1749.0,95.0,star
2274.0,1100.0,105.0,star
909.0,2087.0,107.0,star
1462.0,74.0,115.0,star
1938.0,994.0,95.0,star
1282.0,2741.0,123.0,star
1431.0,2148.0,102.0,star
2577.0,2601.0,134.0,star
1690.0,710.0,132.0,star
1357.0,6.0,132.0,star
2439.0,1575.0,98.0,star
1264.0,2622.0,102.0,star
1313.0,2628.0,107.0,star
1131.0,1473.0,93.0,star
1278.0,2612.0,98.0,star
1342.0,2108.0,95.0,star
1053.0,1823.0,93.0,star
304.0,1661.0,132.0,star
1677.0,1274.0,96.0,star
1630.0,2637.0,111.0,star
1793.0,3049.0,98.0,star
2596.0,1844.0,109.0,star
2145.0,485.0,112.0,star
717.0,169.0,136.0,star
746.0,2028.0,115.0,star
1325.0,394.0,138.0,star
698.0,997.0,114.0,star
1856.0,1177.0,101.0,star
1773.0,1286.0,93.0,star
1975.0,2225.0,102.0,star
2266.0,2844.0,134.0,star
1263.0,1091.0,98.0,star
244.0,1232.0,123.0,star
1156.0,1323.0,106.0,star
950.0,642.0,127.0,star
1903.0,1129.0,98.0,star
676.0,2021.0,105.0,star
2196.0,696.0,115.0,star
2506.0,2672.0,109.0,star
929.0,2516.0,96.0,star
1302.0,2599.0,109.0,star
2707.0,1598.0,109.0,star
2435.0,1550.0,102.0,star
1908.0,408.0,125.0,star
1866.0,2237.0,105.0,star
2091.0,142.0,137.0,star
2763.0,2390.0,102.0,star
1541.0,2246.0,101.0,star
2923.0,1374.0,112.0,star
1010.0,2523.0,114.0,star
1833.0,949.0,103.0,star
894.0,840.0,114.0,star
1963.0,2152.0,107.0,star
2154.0,986.0,98.0,star
1035.0,1969.0,96.0,star
2768.0,1990.0,128.0,star
1059.0,1494.0,111.0,star
1301.0,2145.0,92.0,star
1728.0,1204.0,103.0,star
2310.0,1745.0,102.0,star
2362.0,2741.0,109.0,star
591.0,526.0,139.0,star
2463.0,872.0,103.0,star
2730.0,1531.0,118.0,star
776.0,1971.0,118.0,star
2943.0,1084.0,130.0,star
1456.0,2157.0,102.0,star
2064.0,856.0,101.0,star
762.0,2317.0,112.0,star
1367.0,2063.0,95.0,star
1327.0,894.0,110.0,star
893.0,1711.0,110.0,star
2620.0,1670.0,107.0,star
682.0,1910.0,118.0,star
1788.0,1007.0,103.0,star
1180.0,206.0,139.0,star
1739.0,1269.0,92.0,star
956.0,1596.0,105.0,star
2029.0,245.0,133.0,star
907.0,1028.0,114.0,star
1600.0,141.0,115.0,star
1791.0,808.0,131.0,star
1339.0,2090.0,96.0,star
1611.0,2621.0,112.0,star
2242.0,1996.0,103.0,star
886.0,1128.0,101.0,star
2275.0,1185.0,93.0,star
2505.0,1399.0,119.0,star
1223.0,824.0,102.0,star
1035.0,1732.0,99.0,star
2564.0,1389.0,119.0,star
2824.0,1412.0,107.0,star
542.0,2358.0,119.0,star
1403.0,2083.0,96.0,star
1497.0,2985.0,111.0,star
1604.0,1060.0,101.0,star
1025.0,1120.0,98.0,star
1033.0,1427.0,111.0,star
1911.0,1233.0,102.0,star
2168.0,213.0,130.0,star
1845.0,2179.0,101.0,star
1735.0,1015.0,106.0,star
1890.0,2308.0,98.0,star
2392.0,594.0,133.0,star
2534.0,1096.0,107.0,star
1769.0,958.0,101.0,star
1805.0,2304.0,89.0,star
2408.0,1715.0,102.0,star
1274.0,1325.0,111.0,star
2338.0,2794.0,124.0,star
1718.0,2186.0,109.0,star
1607.0,2518.0,98.0,star
1427.0,2831.0,116.0,star
3093.0,884.0,129.0,star
1485.0,2418.0,98.0,star
320.0,1281.0,101.0,star
2761.0,1815.0,118.0,star
1406.0,1018.0,101.0,star
2206.0,2703.0,135.0,star
1509.0,2519.0,92.0,star
1450.0,2127.0,95.0,star
1532.0,1246.0,98.0,star
1402.0,2986.0,131.0,star
1838.0,1293.0,105.0,star
1937.0,2313.0,99.0,star
2507.0,1045.0,96.0,star
2860.0,617.0,114.0,star
911.0,2613.0,131.0,star
1377.0,2132.0,93.0,star
2548.0,90.0,111.0,star
2458.0,1362.0,114.0,star
618.0,2225.0,102.0,star
1198.0,1337.0,109.0,star
2313.0,943.0,102.0,star
2208.0,2196.0,120.0,star
2779.0,1273.0,112.0,star
1574.0,1268.0,93.0,star
322.0,2405.0,102.0,star
2040.0,2258.0,105.0,star
1020.0,2475.0,99.0,star
2691.0,1179.0,116.0,star
2572.0,1826.0,85.0,star
1178.0,864.0,125.0,star
2594.0,1640.0,99.0,star
1345.0,2179.0,96.0,star
1511.0,2747.0,103.0,star
1627.0,2325.0,102.0,star
2085.0,2791.0,116.0,star
1885.0,1019.0,93.0,star
1922.0,1117.0,98.0,star
1988.0,674.0,112.0,star
1977.0,952.0,98.0,star
1545.0,2163.0,93.0,star
2070.0,127.0,129.0,star
56.0,2995.0,150.0,star
1942.0,2865.0,120.0,star
941.0,1561.0,98.0,star
1037.0,1641.0,99.0,star
1979.0,2212.0,93.0,star
920.0,2597.0,120.0,star
2059.0,87.0,118.0,star
1224.0,2675.0,114.0,star
961.0,822.0,115.0,star
1509.0,803.0,118.0,star
758.0,2046.0,99.0,star
2528.0,1704.0,111.0,star
1035.0,1937.0,98.0,star
1182.0,291.0,120.0,star
2323.0,572.0,124.0,star
107.0,1362.0,123.0,star
1931.0,2165.0,101.0,star
2212.0,975.0,98.0,star
1100.0,578.0,135.0,star
682.0,2683.0,98.0,star
2400.0,1409.0,107.0,star
2446.0,907.0,98.0,star
2900.0,2297.0,114.0,star
2887.0,2354.0,144.0,star
1259.0,1062.0,93.0,star
750.0,1654.0,103.0,star
2142.0,173.0,144.0,star
1686.0,2527.0,110.0,star
2291.0,1768.0,90.0,star
2140.0,576.0,117.0,star
648.0,2270.0,112.0,star
2148.0,1001.0,92.0,star
1761.0,2423.0,102.0,star
712.0,2090.0,102.0,star
1692.0,992.0,102.0,star
1434.0,27.0,117.0,star
1634.0,73.0,123.0,star
2108.0,551.0,106.0,star
1938.0,921.0,99.0,star
1539.0,992.0,112.0,star
2932.0,1295.0,114.0,star
862.0,2208.0,103.0,star
1926.0,1062.0,103.0,star
922.0,1029.0,105.0,star
787.0,1921.0,103.0,star
2022.0,794.0,90.0,star
1615.0,2569.0,106.0,star
1249.0,576.0,126.0,star
1645.0,1011.0,109.0,star
1637.0,19.0,109.0,star
2017.0,534.0,116.0,star
2215.0,2027.0,92.0,star
2795.0,790.0,132.0,star
1044.0,1018.0,106.0,star
1722.0,1261.0,92.0,star
1624.0,2409.0,99.0,star
260.0,1553.0,137.0,star
1228.0,2708.0,107.0,star
1900.0,2292.0,107.0,star
1973.0,3040.0,141.0,star
1694.0,1286.0,87.0,star
1732.0,61.0,111.0,star
911.0,2365.0,99.0,star
1723.0,2543.0,126.0,star
1978.0,496.0,98.0,star
1143.0,849.0,126.0,star
2943.0,2793.0,128.0,star
465.0,147.0,99.0,star
2279.0,259.0,110.0,star
1726.0,2223.0,98.0,star
2860.0,1217.0,123.0,star
1305.0,1140.0,96.0,star
2716.0,1337.0,114.0,star
1896.0,2239.0,93.0,star
2203.0,396.0,112.0,star
2032.0,672.0,106.0,star
2040.0,935.0,99.0,star
2152.0,951.0,98.0,star
1030.0,2032.0,102.0,star
2221.0,1896.0,95.0,star
1238.0,927.0,110.0,star
2961.0,1939.0,115.0,star
522.0,2387.0,119.0,star
1699.0,2156.0,101.0,star
1645.0,2345.0,93.0,star
2743.0,1359.0,117.0,star
2348.0,2703.0,131.0,star
365.0,2149.0,133.0,star
2052.0,276.0,111.0,star
2181.0,1005.0,90.0,star
1210.0,787.0,114.0,star
2290.0,1063.0,93.0,star
2146.0,872.0,93.0,star
98.0,2393.0,93.0,star
1750.0,225.0,112.0,star
267.0,2013.0,106.0,star
668.0,2428.0,119.0,star
145.0,616.0,96.0,star
1125.0,1365.0,101.0,star
2374.0,810.0,98.0,star
2118.0,1004.0,96.0,star
1091.0,1055.0,93.0,star
644.0,2468.0,124.0,star
786.0,1882.0,105.0,star
2509.0,272.0,129.0,star
1679.0,36.0,105.0,star
1909.0,261.0,102.0,star
2949.0,349.0,143.0,star
2550.0,2007.0,105.0,star
1794.0,933.0,102.0,star
2100.0,798.0,99.0,star
1532.0,19.0,95.0,star
2255.0,780.0,107.0,star
1676.0,2381.0,89.0,star
805.0,1998.0,102.0,star
424.0,1780.0,130.0,star
654.0,2430.0,130.0,star
1658.0,2941.0,110.0,star
2588.0,497.0,132.0,star
1750.0,2222.0,93.0,star
718.0,2682.0,117.0,star
740.0,1344.0,110.0,star
1577.0,2333.0,96.0,star
1930.0,1216.0,96.0,star
2790.0,2190.0,110.0,star
2030.0,659.0,107.0,star
2317.0,2768.0,98.0,star
1406.0,980.0,115.0,star
1399.0,2131.0,93.0,star
1634.0,1008.0,106.0,star
2695.0,1550.0,122.0,star
631.0,1140.0,116.0,star
1731.0,454.0,125.0,star
2483.0,1640.0,96.0,star
902.0,1646.0,114.0,star
1881.0,310.0,111.0,star
2934.0,1211.0,125.0,star
684.0,912.0,102.0,star
1891.0,281.0,117.0,star
2914.0,1751.0,128.0,star
2377.0,311.0,117.0,star
1523.0,2097.0,96.0,star
233.0,359.0,131.0,star
2906.0,1439.0,98.0,star
2322.0,1652.0,90.0,star
591.0,2006.0,115.0,star
2819.0,1750.0,119.0,star
2403.0,2628.0,111.0,star
1412.0,2126.0,93.0,star
1324.0,2087.0,93.0,star
1195.0,1431.0,92.0,star
901.0,2757.0,130.0,star
1488.0,107.0,119.0,star
1072.0,2550.0,105.0,star
1919.0,870.0,96.0,star
1030.0,1925.0,105.0,star
819.0,2282.0,111.0,star
865.0,991.0,106.0,star
1709.0,2336.0,96.0,star
2922.0,2017.0,123.0,star
1734.0,216.0,112.0,star
1569.0,1239.0,103.0,star
1412.0,925.0,110.0,star
1649.0,2186.0,93.0,star
2856.0,1296.0,105.0,star
2275.0,1874.0,95.0,star
1722.0,2905.0,128.0,star
505.0,216.0,131.0,star
2628.0,1752.0,111.0,star
2765.0,2150.0,140.0,star
1267.0,1361.0,99.0,star
1011.0,2646.0,116.0,star
1610.0,2380.0,96.0,star
1748.0,2853.0,112.0,star
1863.0,2339.0,102.0,star
1679.0,1250.0,93.0,star
1844.0,2328.0,99.0,star
887.0,2387.0,95.0,star
959.0,2730.0,116.0,star
2301.0,1844.0,96.0,star
1241.0,960.0,105.0,star
2408.0,856.0,106.0,star
640.0,2226.0,114.0,star
1722.0,973.0,110.0,star
306.0,1167.0,126.0,star
896.0,2336.0,98.0,star
2095.0,836.0,102.0,star
2196.0,880.0,95.0,star
1643.0,2329.0,92.0,star
2183.0,686.0,106.0,star
2358.0,1808.0,102.0,star
1986.0,2269.0,106.0,star
82.0,1230.0,144.0,star
2372.0,1637.0,98.0,star
3030.0,1852.0,114.0,star
746.0,2236.0,118.0,star
823.0,1347.0,110.0,star
2337.0,2855.0,128.0,star
2215.0,357.0,114.0,star
2447.0,1380.0,103.0,star
849.0,2329.0,95.0,star
2269.0,2109.0,95.0,star
1728.0,533.0,132.0,star
1750.0,2204.0,90.0,star
2233.0,1155.0,95.0,star
940.0,1636.0,105.0,star
2573.0,1718.0,109.0,star
3096.0,1806.0,117.0,star
1033.0,1776.0,92.0,star
1854.0,520.0,106.0,star
1865.0,976.0,89.0,star
2516.0,1762.0,102.0,star
2939.0,1283.0,123.0,star
2539.0,1798.0,103.0,star
1002.0,2498.0,95.0,star
930.0,1621.0,118.0,star
422.0,2219.0,128.0,star
2765.0,1453.0,99.0,star
1206.0,2640.0,105.0,star
2054.0,165.0,125.0,star
2591.0,2654.0,130.0,star
779.0,2714.0,118.0,star
449.0,2114.0,131.0,star
1720.0,1052.0,101.0,star
2129.0,300.0,114.0,star
2156.0,626.0,106.0,star
2689.0,1522.0,102.0,star
1736.0,133.0,125.0,star
2428.0,1136.0,95.0,star
915.0,2408.0,99.0,star
2945.0,1334.0,126.0,star
2701.0,1877.0,119.0,star
2511.0,1570.0,103.0,star
883.0,2610.0,118.0,star
1622.0,2439.0,95.0,star
2595.0,1155.0,101.0,star
676.0,2265.0,105.0,star
2290.0,2652.0,118.0,star
1614.0,910.0,107.0,star
1553.0,964.0,114.0,star
1884.0,929.0,101.0,star
1764.0,1022.0,95.0,star
1576.0,2344.0,89.0,star
906.0,1599.0,112.0,star
1744.0,1216.0,96.0,star
2957.0,1326.0,117.0,star
1506.0,12.0,126.0,star
860.0,1743.0,109.0,star
2588.0,1677.0,96.0,star
978.0,1501.0,96.0,star
995.0,1658.0,101.0,star
1840.0,364.0,102.0,star
13.0,1349.0,125.0,star
885.0,871.0,116.0,star
1755.0,35.0,130.0,star
403.0,1538.0,131.0,star
2006.0,294.0,110.0,star
258.0,2039.0,143.0,star
2440.0,2863.0,96.0,star
2604.0,1473.0,115.0,star
1599.0,2862.0,111.0,star
1765.0,284.0,128.0,star
1314.0,783.0,99.0,star
1955.0,330.0,103.0,star
1725.0,792.0,103.0,star
1412.0,324.0,96.0,star
2883.0,2490.0,112.0,star
701.0,2009.0,103.0,star
395.0,1320.0,106.0,star
3019.0,1498.0,109.0,star
1752.0,1268.0,96.0,star
605.0,210.0,133.0,star
1106.0,2553.0,99.0,star
729.0,1966.0,103.0,star
1530.0,2749.0,106.0,star
1705.0,957.0,103.0,star
1562.0,981.0,109.0,star
1024.0,2882.0,114.0,star
705.0,2316.0,98.0,star
2338.0,2297.0,123.0,star
1162.0,52.0,122.0,star
821.0,2778.0,109.0,star
1647.0,2784.0,99.0,star
1690.0,1122.0,102.0,star
2187.0,931.0,99.0,star
1419.0,2154.0,82.0,star
2637.0,2026.0,107.0,star
2236.0,2014.0,92.0,star
2500.0,1765.0,98.0,star
1693.0,1175.0,98.0,star
133.0,1763.0,98.0,star
805.0,2604.0,123.0,star
1022.0,1427.0,109.0,star
2470.0,1018.0,101.0,star
1785.0,2343.0,96.0,star
161.0,1083.0,136.0,star
767.0,2217.0,98.0,star
886.0,1315.0,105.0,star
2533.0,1145.0,107.0,star
2197.0,906.0,93.0,star
1376.0,2974.0,124.0,star
856.0,1065.0,101.0,star
2689.0,1864.0,119.0,star
1795.0,449.0,124.0,star
1556.0,1242.0,92.0,star
985.0,1536.0,115.0,star
